exp_id,avg_acc_before,avg_acc_after,time,Props,Heuristic,NumConstraints,Threshold,NNHidden,Params,Free,WeightsConfig,extra_params
58,unsat,unsat,3.4036,1,SAMPLES,1562,1000,[4],22,1,"{'select_weight': [[1, 4, 1]]}",
59,unsat,unsat,2.9851,1,SAMPLES,1562,1500,[4],22,1,"{'select_weight': [[1, 4, 1]]}",
60,unsat,unsat,1.5139,1,SAMPLES,1562,1561,[4],22,1,"{'select_weight': [[1, 4, 1]]}",
61,0.9950846531949754,0.4956308028399782,1.1324,1,SAMPLES,1562,1,[4],22,1,"{'select_weight': [[1, 4, 2]]}",
62,0.9950846531949754,0.4945385035499727,6.7397,1,SAMPLES,1562,325,[4],22,1,"{'select_weight': [[1, 4, 2]]}",
63,0.9950846531949754,0.4956308028399782,8.6415,1,SAMPLES,1562,750,[4],22,1,"{'select_weight': [[1, 4, 2]]}",
64,unsat,unsat,3.8769,1,SAMPLES,1562,1000,[4],22,1,"{'select_weight': [[1, 4, 2]]}",
65,unsat,unsat,3.0437,1,SAMPLES,1562,1500,[4],22,1,"{'select_weight': [[1, 4, 2]]}",
66,unsat,unsat,1.7056,1,SAMPLES,1562,1561,[4],22,1,"{'select_weight': [[1, 4, 2]]}",
67,0.9950846531949754,0.375204806116876,23.5914,1,SAMPLES,1562,1,[4],22,1,"{'select_bias': [[1, 4]]}",
68,0.9950846531949754,0.375204806116876,8.5387,1,SAMPLES,1562,325,[4],22,1,"{'select_bias': [[1, 4]]}",
69,unsat,unsat,3.9664,1,SAMPLES,1562,750,[4],22,1,"{'select_bias': [[1, 4]]}",
70,unsat,unsat,3.296,1,SAMPLES,1562,1000,[4],22,1,"{'select_bias': [[1, 4]]}",
71,unsat,unsat,3.0,1,SAMPLES,1562,1500,[4],22,1,"{'select_bias': [[1, 4]]}",
72,unsat,unsat,0.9516,1,SAMPLES,1562,1561,[4],22,1,"{'select_bias': [[1, 4]]}",
73,0.9950846531949754,0.8596395412342982,0.4931,1,SAMPLES,1562,1,[4],22,1,"{'select_weight': [[2, 1, 1]]}",
74,0.9950846531949754,0.6859639541234298,0.4336,1,SAMPLES,1562,325,[4],22,1,"{'select_weight': [[2, 1, 1]]}",
75,0.9950846531949754,0.8596395412342982,0.4749,1,SAMPLES,1562,750,[4],22,1,"{'select_weight': [[2, 1, 1]]}",
76,0.9950846531949754,0.8694702348443474,1.3084,1,SAMPLES,1562,1000,[4],22,1,"{'select_weight': [[2, 1, 1]]}",
77,unsat,unsat,0.9704,1,SAMPLES,1562,1500,[4],22,1,"{'select_weight': [[2, 1, 1]]}",
78,unsat,unsat,0.6181,1,SAMPLES,1562,1561,[4],22,1,"{'select_weight': [[2, 1, 1]]}",
79,0.9950846531949754,0.6859639541234298,0.4713,1,SAMPLES,1562,1,[4],22,1,"{'select_weight': [[2, 1, 2]]}",
80,0.9950846531949754,0.6859639541234298,0.51,1,SAMPLES,1562,325,[4],22,1,"{'select_weight': [[2, 1, 2]]}",
81,0.9950846531949754,0.6859639541234298,0.5155,1,SAMPLES,1562,750,[4],22,1,"{'select_weight': [[2, 1, 2]]}",
82,unsat,unsat,1.4658,1,SAMPLES,1562,1000,[4],22,1,"{'select_weight': [[2, 1, 2]]}",
83,unsat,unsat,1.0648,1,SAMPLES,1562,1500,[4],22,1,"{'select_weight': [[2, 1, 2]]}",
84,unsat,unsat,0.6204,1,SAMPLES,1562,1561,[4],22,1,"{'select_weight': [[2, 1, 2]]}",
85,unsat,unsat,0.4859,1,SAMPLES,1562,1,[4],22,1,"{'select_weight': [[2, 1, 3]]}",
86,unsat,unsat,0.474,1,SAMPLES,1562,325,[4],22,1,"{'select_weight': [[2, 1, 3]]}",
87,unsat,unsat,0.4946,1,SAMPLES,1562,750,[4],22,1,"{'select_weight': [[2, 1, 3]]}",
88,unsat,unsat,0.958,1,SAMPLES,1562,1000,[4],22,1,"{'select_weight': [[2, 1, 3]]}",
89,unsat,unsat,0.9411,1,SAMPLES,1562,1500,[4],22,1,"{'select_weight': [[2, 1, 3]]}",
90,unsat,unsat,0.4125,1,SAMPLES,1562,1561,[4],22,1,"{'select_weight': [[2, 1, 3]]}",
91,unsat,unsat,0.4811,1,SAMPLES,1562,1,[4],22,1,"{'select_weight': [[2, 1, 4]]}",
92,unsat,unsat,0.4873,1,SAMPLES,1562,325,[4],22,1,"{'select_weight': [[2, 1, 4]]}",
93,unsat,unsat,0.4643,1,SAMPLES,1562,750,[4],22,1,"{'select_weight': [[2, 1, 4]]}",
94,unsat,unsat,1.1029,1,SAMPLES,1562,1000,[4],22,1,"{'select_weight': [[2, 1, 4]]}",
95,unsat,unsat,1.0903,1,SAMPLES,1562,1500,[4],22,1,"{'select_weight': [[2, 1, 4]]}",
96,unsat,unsat,0.4128,1,SAMPLES,1562,1561,[4],22,1,"{'select_weight': [[2, 1, 4]]}",
97,0.9950846531949754,0.8421627525942108,8.9395,1,SAMPLES,1562,1,[4],22,1,"{'select_bias': [[2, 1]]}",
98,0.9950846531949754,0.8421627525942108,4.4719,1,SAMPLES,1562,325,[4],22,1,"{'select_bias': [[2, 1]]}",
99,0.9950846531949754,0.8421627525942108,4.4583,1,SAMPLES,1562,750,[4],22,1,"{'select_bias': [[2, 1]]}",
100,0.9950846531949754,0.8421627525942108,3.1706,1,SAMPLES,1562,1000,[4],22,1,"{'select_bias': [[2, 1]]}",
101,unsat,unsat,3.248,1,SAMPLES,1562,1500,[4],22,1,"{'select_bias': [[2, 1]]}",
102,unsat,unsat,1.7773,1,SAMPLES,1562,1561,[4],22,1,"{'select_bias': [[2, 1]]}",
103,0.9950846531949754,0.6859639541234298,0.4572,1,SAMPLES,1562,1,[4],22,1,"{'select_weight': [[2, 2, 1]]}",
104,0.9950846531949754,0.6859639541234298,0.432,1,SAMPLES,1562,325,[4],22,1,"{'select_weight': [[2, 2, 1]]}",
105,0.9950846531949754,0.6859639541234298,0.4343,1,SAMPLES,1562,750,[4],22,1,"{'select_weight': [[2, 2, 1]]}",
106,0.9950846531949754,0.8694702348443474,1.8324,1,SAMPLES,1562,1000,[4],22,1,"{'select_weight': [[2, 2, 1]]}",
107,unsat,unsat,1.1391,1,SAMPLES,1562,1500,[4],22,1,"{'select_weight': [[2, 2, 1]]}",
108,unsat,unsat,0.6226,1,SAMPLES,1562,1561,[4],22,1,"{'select_weight': [[2, 2, 1]]}",
109,0.9950846531949754,0.6859639541234298,0.434,1,SAMPLES,1562,1,[4],22,1,"{'select_weight': [[2, 2, 2]]}",
110,0.9950846531949754,0.6859639541234298,0.4824,1,SAMPLES,1562,325,[4],22,1,"{'select_weight': [[2, 2, 2]]}",
111,0.9950846531949754,0.6859639541234298,0.5016,1,SAMPLES,1562,750,[4],22,1,"{'select_weight': [[2, 2, 2]]}",
112,unsat,unsat,1.0905,1,SAMPLES,1562,1000,[4],22,1,"{'select_weight': [[2, 2, 2]]}",
113,unsat,unsat,1.0831,1,SAMPLES,1562,1500,[4],22,1,"{'select_weight': [[2, 2, 2]]}",
114,unsat,unsat,0.6204,1,SAMPLES,1562,1561,[4],22,1,"{'select_weight': [[2, 2, 2]]}",
115,unsat,unsat,0.4542,1,SAMPLES,1562,1,[4],22,1,"{'select_weight': [[2, 2, 3]]}",
116,unsat,unsat,0.4655,1,SAMPLES,1562,325,[4],22,1,"{'select_weight': [[2, 2, 3]]}",
117,unsat,unsat,0.4845,1,SAMPLES,1562,750,[4],22,1,"{'select_weight': [[2, 2, 3]]}",
118,unsat,unsat,1.0381,1,SAMPLES,1562,1000,[4],22,1,"{'select_weight': [[2, 2, 3]]}",
119,unsat,unsat,1.0412,1,SAMPLES,1562,1500,[4],22,1,"{'select_weight': [[2, 2, 3]]}",
120,unsat,unsat,0.4119,1,SAMPLES,1562,1561,[4],22,1,"{'select_weight': [[2, 2, 3]]}",
121,unsat,unsat,0.4816,1,SAMPLES,1562,1,[4],22,1,"{'select_weight': [[2, 2, 4]]}",
122,unsat,unsat,0.4761,1,SAMPLES,1562,325,[4],22,1,"{'select_weight': [[2, 2, 4]]}",
123,unsat,unsat,0.456,1,SAMPLES,1562,750,[4],22,1,"{'select_weight': [[2, 2, 4]]}",
124,unsat,unsat,1.1202,1,SAMPLES,1562,1000,[4],22,1,"{'select_weight': [[2, 2, 4]]}",
125,unsat,unsat,1.1421,1,SAMPLES,1562,1500,[4],22,1,"{'select_weight': [[2, 2, 4]]}",
126,unsat,unsat,0.4117,1,SAMPLES,1562,1561,[4],22,1,"{'select_weight': [[2, 2, 4]]}",
127,0.9950846531949754,0.8421627525942108,10.5398,1,SAMPLES,1562,1,[4],22,1,"{'select_bias': [[2, 2]]}",
128,0.9950846531949754,0.8421627525942108,4.4535,1,SAMPLES,1562,325,[4],22,1,"{'select_bias': [[2, 2]]}",
129,0.9950846531949754,0.8421627525942108,4.48,1,SAMPLES,1562,750,[4],22,1,"{'select_bias': [[2, 2]]}",
130,0.9950846531949754,0.8421627525942108,3.1804,1,SAMPLES,1562,1000,[4],22,1,"{'select_bias': [[2, 2]]}",
131,unsat,unsat,3.2471,1,SAMPLES,1562,1500,[4],22,1,"{'select_bias': [[2, 2]]}",
132,unsat,unsat,1.8813,1,SAMPLES,1562,1561,[4],22,1,"{'select_bias': [[2, 2]]}",
