exp_id,avg_acc_before,avg_acc_after,time,config_path,Props,Heuristic,NumConstraints,Threshold,NNHidden,Params,Free,WeightsConfig,extra_params
1,unsat,unsat,1.5783,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_1/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [1, 1, 2]]}",
2,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_2/config.json,1,SAMPLES,None,325,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 1, 2]]}",
3,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_3/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 1, 2]]}",
4,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_4/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 1, 2]]}",
5,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_5/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 1, 2]]}",
6,unsat,unsat,1.4119,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_6/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 1]]}",
7,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_7/config.json,1,SAMPLES,None,325,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 1]]}",
8,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_8/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 1]]}",
9,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_9/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 1]]}",
10,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_10/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 1]]}",
11,0.9950846532,0.824685964,1.5409,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_11/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [1, 2, 1]]}",
12,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_12/config.json,1,SAMPLES,1562,325,[4],22,2,"{'select_weight': [[1, 1, 1], [1, 2, 1]]}",
13,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_13/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 2, 1]]}",
14,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_14/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 2, 1]]}",
15,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_15/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 2, 1]]}",
16,0.9950846532,0.8192244675,2.5225,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_16/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [1, 2, 2]]}",
17,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_17/config.json,1,SAMPLES,1562,325,[4],22,2,"{'select_weight': [[1, 1, 1], [1, 2, 2]]}",
18,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_18/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 2, 2]]}",
19,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_19/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 2, 2]]}",
20,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_20/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 2, 2]]}",
21,0.9950846532,0.8279628618,2.0808,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_21/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 2]]}",
22,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_22/config.json,1,SAMPLES,1562,325,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 2]]}",
23,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_23/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 2]]}",
24,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_24/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 2]]}",
25,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_25/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 2]]}",
26,unsat,unsat,2.5064,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_26/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [1, 3, 1]]}",
27,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_27/config.json,1,SAMPLES,None,325,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 3, 1]]}",
28,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_28/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 3, 1]]}",
29,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_29/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 3, 1]]}",
30,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_30/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 3, 1]]}",
31,unsat,unsat,2.1569,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_31/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [1, 3, 2]]}",
32,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_32/config.json,1,SAMPLES,None,325,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 3, 2]]}",
33,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_33/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 3, 2]]}",
34,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_34/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 3, 2]]}",
35,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_35/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 3, 2]]}",
36,unsat,unsat,2.0685,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_36/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 3]]}",
37,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_37/config.json,1,SAMPLES,None,325,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 3]]}",
38,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_38/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 3]]}",
39,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_39/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 3]]}",
40,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_40/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 3]]}",
41,0.9950846532,0.4991807755,3.6989,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_41/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [1, 4, 1]]}",
42,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_42/config.json,1,SAMPLES,1562,325,[4],22,2,"{'select_weight': [[1, 1, 1], [1, 4, 1]]}",
43,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_43/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 4, 1]]}",
44,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_44/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 4, 1]]}",
45,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_45/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 4, 1]]}",
46,0.9950846532,0.495357728,2.2531,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_46/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [1, 4, 2]]}",
47,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_47/config.json,1,SAMPLES,1562,325,[4],22,2,"{'select_weight': [[1, 1, 1], [1, 4, 2]]}",
48,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_48/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 4, 2]]}",
49,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_49/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 4, 2]]}",
50,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_50/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [1, 4, 2]]}",
51,0.9950846532,0.3752048061,3.7139,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_51/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 4]]}",
52,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_52/config.json,1,SAMPLES,1562,325,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 4]]}",
53,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_53/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 4]]}",
54,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_54/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 4]]}",
55,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_55/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[1, 4]]}",
56,0.9950846532,0.6859639541,1.8508,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_56/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 1, 1]]}",
57,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_57/config.json,1,SAMPLES,1562,325,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 1, 1]]}",
58,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_58/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 1]]}",
59,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_59/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 1]]}",
60,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_60/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 1]]}",
61,0.9950846532,0.8918623703,1.2329,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_61/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 1, 2]]}",
62,0.9950846532,0.9451119607,33.8028,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_62/config.json,1,SAMPLES,1562,325,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 1, 2]]}",
63,0.9950846532,0.6712179137,354.7319,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_63/config.json,1,SAMPLES,1562,750,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 1, 2]]}",
64,0.9950846532,0.6447296559,56.8496,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_64/config.json,1,SAMPLES,1562,1000,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 1, 2]]}",
65,0.9950846532,0.9756963408,75.9701,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_65/config.json,1,SAMPLES,1562,1500,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 1, 2]]}",
66,unsat,unsat,1.9482,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_66/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 1, 3]]}",
67,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_67/config.json,1,SAMPLES,None,325,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 3]]}",
68,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_68/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 3]]}",
69,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_69/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 3]]}",
70,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_70/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 3]]}",
71,unsat,unsat,2.1681,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_71/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 1, 4]]}",
72,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_72/config.json,1,SAMPLES,None,325,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 4]]}",
73,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_73/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 4]]}",
74,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_74/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 4]]}",
75,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_75/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 4]]}",
76,0.9950846532,0.8517203714,2.3759,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_76/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 1]]}",
77,0.9950846532,0.3773894047,122.4499,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_77/config.json,1,SAMPLES,1562,325,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 1]]}",
78,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_78/config.json,1,SAMPLES,1562,750,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 1]]}",
79,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_79/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 1]]}",
80,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_80/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 1]]}",
81,0.9950846532,0.9655925724,10.7266,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_81/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 2, 1]]}",
82,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_82/config.json,1,SAMPLES,1562,325,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 2, 1]]}",
83,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_83/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 1]]}",
84,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_84/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 1]]}",
85,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_85/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 1]]}",
86,0.9950846532,0.6859639541,2.1046,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_86/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 2, 2]]}",
87,0.9950846532,0.6712179137,17.1776,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_87/config.json,1,SAMPLES,1562,325,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 2, 2]]}",
88,0.9950846532,0.8752048061,57.4484,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_88/config.json,1,SAMPLES,1562,750,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 2, 2]]}",
89,0.9950846532,0.6447296559,67.3687,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_89/config.json,1,SAMPLES,1562,1000,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 2, 2]]}",
90,0.9950846532,0.9756963408,57.6052,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_90/config.json,1,SAMPLES,1562,1500,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 2, 2]]}",
91,unsat,unsat,2.4685,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_91/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 2, 3]]}",
92,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_92/config.json,1,SAMPLES,None,325,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 3]]}",
93,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_93/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 3]]}",
94,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_94/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 3]]}",
95,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_95/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 3]]}",
96,unsat,unsat,2.3076,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_96/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 2, 4]]}",
97,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_97/config.json,1,SAMPLES,None,325,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 4]]}",
98,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_98/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 4]]}",
99,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_99/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 4]]}",
100,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_100/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 4]]}",
101,0.9950846532,0.8686510104,2.8746,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_101/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 2]]}",
102,0.9950846532,0.3812124522,350.2461,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_102/config.json,1,SAMPLES,1562,325,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 2]]}",
103,0.9950846532,0.7018022938,415.9511,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_103/config.json,1,SAMPLES,1562,750,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 2]]}",
104,0.9950846532,0.958492627,33.6274,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_104/config.json,1,SAMPLES,1562,1000,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 2]]}",
105,0.9950846532,0.9524849809,298.5692,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_105/config.json,1,SAMPLES,1562,1500,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 2]]}",
106,unsat,unsat,3.3685,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-8-samples-first-prop-2-weight-combs/exp_106/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 2]], 'select_bias': [[1, 1]]}",
