exp_id,avg_acc_before,avg_acc_after,time,config_path,Props,Heuristic,NumConstraints,Threshold,NNHidden,Params,Free,WeightsConfig,extra_params
123,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-10-2props-1w/exp_123/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[2, 2, 4]]}",
124,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-10-2props-1w/exp_124/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[2, 2, 4]]}",
125,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-10-2props-1w/exp_125/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[2, 2, 4]]}",
126,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-10-2props-1w/exp_126/config.json,1,SAMPLES,None,1561,[4],None,None,"{'select_weight': [[2, 2, 4]]}",
127,0.9950846531949754,0.8421627525942108,9.8940,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-10-2props-1w/exp_127/config.json,1,SAMPLES,1562,1,[4],22,1,"{'select_bias': [[2, 2]]}",
128,0.9950846531949754,0.8421627525942108,4.4712,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-10-2props-1w/exp_128/config.json,1,SAMPLES,1562,325,[4],22,1,"{'select_bias': [[2, 2]]}",
129,0.9950846531949754,0.8421627525942108,3.1842,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-10-2props-1w/exp_129/config.json,1,SAMPLES,1562,750,[4],22,1,"{'select_bias': [[2, 2]]}",
130,0.9950846531949754,0.8421627525942108,4.4359,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-10-2props-1w/exp_130/config.json,1,SAMPLES,1562,1000,[4],22,1,"{'select_bias': [[2, 2]]}",
131,unsat,unsat,3.2329,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-10-2props-1w/exp_131/config.json,1,SAMPLES,1562,1500,[4],22,1,"{'select_bias': [[2, 2]]}",
132,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-10-2props-1w/exp_132/config.json,1,SAMPLES,None,1561,[4],None,None,"{'select_bias': [[2, 2]]}",
