exp_id,avg_acc_before,avg_acc_after,time,config_path,Props,Heuristic,NumConstraints,Threshold,NNHidden,Params,Free,WeightsConfig,extra_params
24,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_24/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[1, 2, 2]]}",
25,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_25/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[1, 2, 2]]}",
26,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_26/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_bias': [[1, 2]]}",
27,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_27/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_bias': [[1, 2]]}",
28,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_28/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_bias': [[1, 2]]}",
29,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_29/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_bias': [[1, 2]]}",
30,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_30/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_bias': [[1, 2]]}",
31,1.0,0.7525454545454545,153.5490,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_31/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[1, 3, 1]]}",
32,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_32/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[1, 3, 1]]}",
33,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_33/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[1, 3, 1]]}",
34,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_34/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[1, 3, 1]]}",
35,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_35/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[1, 3, 1]]}",
36,1.0,0.904,344.8613,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_36/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[1, 3, 2]]}",
37,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_37/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[1, 3, 2]]}",
38,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_38/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[1, 3, 2]]}",
39,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_39/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[1, 3, 2]]}",
40,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_40/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[1, 3, 2]]}",
41,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_41/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_bias': [[1, 3]]}",
42,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_42/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_bias': [[1, 3]]}",
43,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_43/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_bias': [[1, 3]]}",
44,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_44/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_bias': [[1, 3]]}",
45,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_45/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_bias': [[1, 3]]}",
46,unsat,unsat,228.1737,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_46/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[1, 4, 1]]}",
47,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_47/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[1, 4, 1]]}",
48,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_48/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[1, 4, 1]]}",
49,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_49/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[1, 4, 1]]}",
50,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_50/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[1, 4, 1]]}",
51,1.0,0.5245454545454545,187.1703,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_51/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[1, 4, 2]]}",
52,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_52/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[1, 4, 2]]}",
53,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_53/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[1, 4, 2]]}",
54,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_54/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[1, 4, 2]]}",
55,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_55/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[1, 4, 2]]}",
56,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_56/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_bias': [[1, 4]]}",
57,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_57/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_bias': [[1, 4]]}",
58,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_58/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_bias': [[1, 4]]}",
59,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_59/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_bias': [[1, 4]]}",
60,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_60/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_bias': [[1, 4]]}",
61,1.0,0.7515454545454545,238.3713,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_61/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[1, 5, 1]]}",
62,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_62/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[1, 5, 1]]}",
63,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_63/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[1, 5, 1]]}",
64,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_64/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[1, 5, 1]]}",
65,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_65/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[1, 5, 1]]}",
66,1.0,0.9581818181818181,107.7479,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_66/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[1, 5, 2]]}",
67,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_67/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[1, 5, 2]]}",
68,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_68/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[1, 5, 2]]}",
69,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_69/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[1, 5, 2]]}",
70,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_70/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[1, 5, 2]]}",
71,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_71/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_bias': [[1, 5]]}",
72,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_72/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_bias': [[1, 5]]}",
73,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_73/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_bias': [[1, 5]]}",
74,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_74/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_bias': [[1, 5]]}",
75,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_75/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_bias': [[1, 5]]}",
76,1.0,0.73,138.4632,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_76/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[1, 6, 1]]}",
77,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_77/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[1, 6, 1]]}",
78,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_78/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[1, 6, 1]]}",
79,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_79/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[1, 6, 1]]}",
80,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_80/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[1, 6, 1]]}",
81,1.0,0.9134545454545454,279.2623,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_81/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[1, 6, 2]]}",
82,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_82/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[1, 6, 2]]}",
83,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_83/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[1, 6, 2]]}",
84,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_84/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[1, 6, 2]]}",
85,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_85/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[1, 6, 2]]}",
86,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_86/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_bias': [[1, 6]]}",
87,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_87/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_bias': [[1, 6]]}",
88,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_88/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_bias': [[1, 6]]}",
89,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_89/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_bias': [[1, 6]]}",
90,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_90/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_bias': [[1, 6]]}",
91,unsat,unsat,117.1485,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_91/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[1, 7, 1]]}",
92,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_92/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[1, 7, 1]]}",
93,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_93/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[1, 7, 1]]}",
94,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_94/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[1, 7, 1]]}",
95,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_95/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[1, 7, 1]]}",
96,unsat,unsat,124.9506,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_96/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[1, 7, 2]]}",
97,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_97/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[1, 7, 2]]}",
98,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_98/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[1, 7, 2]]}",
99,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_99/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[1, 7, 2]]}",
100,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_100/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[1, 7, 2]]}",
101,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_101/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_bias': [[1, 7]]}",
102,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_102/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_bias': [[1, 7]]}",
103,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_103/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_bias': [[1, 7]]}",
104,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_104/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_bias': [[1, 7]]}",
105,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_105/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_bias': [[1, 7]]}",
106,unsat,unsat,217.1990,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_106/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[1, 8, 1]]}",
107,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_107/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[1, 8, 1]]}",
108,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_108/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[1, 8, 1]]}",
109,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_109/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[1, 8, 1]]}",
110,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_110/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[1, 8, 1]]}",
111,1.0,0.8210909090909091,111.8762,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_111/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[1, 8, 2]]}",
112,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_112/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[1, 8, 2]]}",
113,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_113/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[1, 8, 2]]}",
114,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_114/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[1, 8, 2]]}",
115,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_115/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[1, 8, 2]]}",
116,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_116/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_bias': [[1, 8]]}",
117,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_117/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_bias': [[1, 8]]}",
118,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_118/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_bias': [[1, 8]]}",
119,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_119/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_bias': [[1, 8]]}",
120,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_120/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_bias': [[1, 8]]}",
121,1.0,0.5112727272727273,413.5293,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_121/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[1, 9, 1]]}",
122,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_122/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[1, 9, 1]]}",
123,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_123/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[1, 9, 1]]}",
124,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_124/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[1, 9, 1]]}",
125,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_125/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[1, 9, 1]]}",
126,1.0,0.746,133.0585,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_126/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[1, 9, 2]]}",
127,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_127/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[1, 9, 2]]}",
128,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_128/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[1, 9, 2]]}",
129,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_129/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[1, 9, 2]]}",
130,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_130/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[1, 9, 2]]}",
131,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_131/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_bias': [[1, 9]]}",
