exp_id,avg_acc_before,avg_acc_after,time,config_path,Props,Heuristic,NumConstraints,Threshold,NNHidden,Params,Free,WeightsConfig,extra_params
64,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_64/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 2]]}",
65,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_65/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 2]]}",
66,unsat,unsat,1.4471,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_66/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 1, 3]]}",
67,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_67/config.json,1,SAMPLES,None,325,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 3]]}",
68,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_68/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 3]]}",
69,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_69/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 3]]}",
70,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_70/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 3]]}",
71,unsat,unsat,1.2671,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_71/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 1, 4]]}",
72,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_72/config.json,1,SAMPLES,None,325,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 4]]}",
73,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_73/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 4]]}",
74,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_74/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 4]]}",
75,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_75/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 1, 4]]}",
76,0.9950846531949754,0.3847624249044238,1.7949,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_76/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 1]]}",
77,0.9950846531949754,0.3812124522119061,53.2442,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_77/config.json,1,SAMPLES,1562,325,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 1]]}",
78,0.9950846531949754,0.6671217913708356,300.9854,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_78/config.json,1,SAMPLES,1562,750,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 1]]}",
79,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_79/config.json,1,SAMPLES,1562,1000,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 1]]}",
80,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_80/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 1]]}",
81,0.9950846531949754,0.685417804478427,3.0640,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_81/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 2, 1]]}",
82,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_82/config.json,1,SAMPLES,1562,325,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 2, 1]]}",
83,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_83/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 1]]}",
84,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_84/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 1]]}",
85,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_85/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 1]]}",
86,unsat,unsat,1.5201,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_86/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 2, 2]]}",
87,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_87/config.json,1,SAMPLES,None,325,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 2]]}",
88,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_88/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 2]]}",
89,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_89/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 2]]}",
90,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_90/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 2]]}",
91,unsat,unsat,1.5139,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_91/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 2, 3]]}",
92,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_92/config.json,1,SAMPLES,None,325,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 3]]}",
93,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_93/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 3]]}",
94,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_94/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 3]]}",
95,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_95/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 3]]}",
96,unsat,unsat,1.5279,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_96/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1], [2, 2, 4]]}",
97,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_97/config.json,1,SAMPLES,None,325,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 4]]}",
98,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_98/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 4]]}",
99,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_99/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 4]]}",
100,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_100/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1], [2, 2, 4]]}",
101,0.9950846531949754,0.9516657564172584,1.9810,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_101/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 2]]}",
102,0.9950846531949754,0.375204806116876,431.0091,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_102/config.json,1,SAMPLES,1562,325,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 2]]}",
103,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_103/config.json,1,SAMPLES,1562,750,[4],22,2,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 2]]}",
104,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_104/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 2]]}",
105,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_105/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 1]], 'select_bias': [[2, 2]]}",
106,unsat,unsat,2.1101,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_106/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 2]], 'select_bias': [[1, 1]]}",
107,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_107/config.json,1,SAMPLES,None,325,[4],None,None,"{'select_weight': [[1, 1, 2]], 'select_bias': [[1, 1]]}",
108,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_108/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 2]], 'select_bias': [[1, 1]]}",
109,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_109/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 2]], 'select_bias': [[1, 1]]}",
110,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_110/config.json,1,SAMPLES,None,1500,[4],None,None,"{'select_weight': [[1, 1, 2]], 'select_bias': [[1, 1]]}",
111,unsat,unsat,3.1541,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_111/config.json,1,SAMPLES,1562,1,[4],22,2,"{'select_weight': [[1, 1, 2], [1, 2, 1]]}",
112,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_112/config.json,1,SAMPLES,None,325,[4],None,None,"{'select_weight': [[1, 1, 2], [1, 2, 1]]}",
113,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_113/config.json,1,SAMPLES,None,750,[4],None,None,"{'select_weight': [[1, 1, 2], [1, 2, 1]]}",
114,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-xor-bad-11-2props-2w/exp_114/config.json,1,SAMPLES,None,1000,[4],None,None,"{'select_weight': [[1, 1, 2], [1, 2, 1]]}",
